indicator,order,level,english_a,top_a,group_a,english_b,top_b,group_b,difference_in_post_change,std_error,z_value,pvalue,lower,upper,used_terms,missing_or_absorbed_terms,outcome,eng_var,top_var,model_fe_type,n,r2,pvalue_holm
pub,last,10,0,0,"Non-English, less-established",1,1,"English, more-established",0.0379293977900321,0.0019262971247349702,19.690315322071935,2.610594995705818e-86,0.034153924802028494,0.0417048707780357,english_last:post_gpt; post_gpt:last_cumulative_pubs_top10; english_last:post_gpt:last_cumulative_pubs_top10,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top10,journal + subfield,1950463,0.19435801583648205,1.5663569974234908e-85
pub,last,10,0,1,"Non-English, more-established",1,0,"English, less-established",0.0041775148406484885,0.004367066021006522,0.9565953023274089,0.3387715608440156,-0.004381777278632934,0.012736806959929911,english_last:post_gpt; post_gpt:last_cumulative_pubs_top10,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top10,journal + subfield,1950463,0.19435801583648205,0.3387715608440156
pub,last,10,0,1,"Non-English, more-established",1,1,"English, more-established",0.018478108580272316,0.0013200666135682198,13.997860706684243,1.6063362746632423e-44,0.015890825560484854,0.02106539160005978,english_last:post_gpt; english_last:post_gpt:last_cumulative_pubs_top10,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top10,journal + subfield,1950463,0.19435801583648205,8.031681373316211e-44
pub,last,10,1,0,"English, less-established",1,1,"English, more-established",0.014300593739623828,0.0036889390642747986,3.8766142488274347,0.00010592008558257697,0.007070406032482335,0.02153078144676532,post_gpt:last_cumulative_pubs_top10; english_last:post_gpt:last_cumulative_pubs_top10,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top10,journal + subfield,1950463,0.19435801583648205,0.00021184017116515394
pub,last,20,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.023711032818361958,0.001697446774433541,13.968645836494415,2.4218781690624853e-44,0.020384098274798534,0.02703796736192538,post_gpt:last_cumulative_pubs_top20,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,1950463,0.19495084232055337,1.2109390845312428e-43
pub,last,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.024547333328625603,0.00528564027187667,4.644155119529173,3.4147093866148177e-06,0.01418766876051283,0.03490699789673837,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,1950463,0.19495084232055337,1.0244128159844454e-05
pub,last,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.04326747365698512,0.00223151752235207,19.389260099279984,9.509497504085761e-84,0.03889377968230501,0.04764116763166523,post_gpt:last_cumulative_pubs_top20; english_last:post_gpt; english_last:post_gpt:last_cumulative_pubs_top20,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,1950463,0.19495084232055337,5.705698502451457e-83
pub,last,20,0,1,"Non-English, more-established",1,0,"English, less-established",0.0008363005102636455,0.005606062636253556,0.149177874834187,0.8814132779524336,-0.010151380351868994,0.011823981372396285,post_gpt:last_cumulative_pubs_top20; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,1950463,0.19495084232055337,0.8814132779524336
pub,last,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.01955644083862316,0.0014620366542852543,13.376163163421996,8.333968094620065e-41,0.016690901652146622,0.022421980025099694,english_last:post_gpt; english_last:post_gpt:last_cumulative_pubs_top20,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,1950463,0.19495084232055337,3.333587237848026e-40
pub,last,20,1,0,"English, less-established",1,1,"English, more-established",0.018720140328359516,0.00477216387422077,3.9227781823431753,8.753373452210804e-05,0.009366871006563676,0.028073409650155357,post_gpt:last_cumulative_pubs_top20; english_last:post_gpt:last_cumulative_pubs_top20,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,1950463,0.19495084232055337,0.0001750674690442161
pub_recent2year,first,5,0,0,"Non-English, less-established",0,1,"Non-English, more-established",-0.012103256172268095,0.0010740766521072681,-11.268521802910712,1.8769449654841594e-29,-0.014208407727033698,-0.009998104617502493,post_gpt:first_recent2year_top5,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,1978736,0.19353565973160092,9.384724827420797e-29
pub_recent2year,first,5,0,0,"Non-English, less-established",1,0,"English, less-established",0.021606720606474502,0.002612535305815132,8.270403296897468,1.3350662555960586e-16,0.016486245498737506,0.026727195714211498,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,1978736,0.19353565973160092,4.0051987667881756e-16
pub_recent2year,first,5,0,0,"Non-English, less-established",1,1,"English, more-established",0.014448460959503785,0.0025626009814487486,5.638201602239085,1.718352664977598e-08,0.009425855329117242,0.019471066589890326,post_gpt:first_recent2year_top5; english_first:post_gpt; english_first:post_gpt:first_recent2year_top5,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,1978736,0.19353565973160092,3.436705329955196e-08
pub_recent2year,first,5,0,1,"Non-English, more-established",1,0,"English, less-established",0.0337099767787426,0.0029555798694902912,11.405537413054617,3.923467519675259e-30,0.027917146681110037,0.03950280687637517,post_gpt:first_recent2year_top5; english_first:post_gpt,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,1978736,0.19353565973160092,2.3540805118051557e-29
pub_recent2year,first,5,0,1,"Non-English, more-established",1,1,"English, more-established",0.02655171713177188,0.002518116001920344,10.544278782837342,5.398545949202876e-26,0.021616300459114012,0.031487133804429746,english_first:post_gpt; english_first:post_gpt:first_recent2year_top5,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,1978736,0.19353565973160092,2.1594183796811506e-25
pub_recent2year,first,5,1,0,"English, less-established",1,1,"English, more-established",-0.007158259646970718,0.0018271232431896318,-3.917776030518037,8.93696822032846e-05,-0.010739355398938414,-0.003577163895003021,post_gpt:first_recent2year_top5; english_first:post_gpt:first_recent2year_top5,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,1978736,0.19353565973160092,8.93696822032846e-05
pub_recent2year,first,10,0,0,"Non-English, less-established",0,1,"Non-English, more-established",-0.009742646630050788,0.0008486764196189106,-11.479813041613225,1.666404606039508e-30,-0.011406021847032256,-0.00807927141306932,post_gpt:first_recent2year_top10,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,1978736,0.19356175418561827,9.998427636237049e-30
pub_recent2year,first,10,0,0,"Non-English, less-established",1,0,"English, less-established",0.021316490196752847,0.0026636818538063787,8.002641218692002,1.2177838228989245e-15,0.01609576969701946,0.026537210696486235,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,1978736,0.19356175418561827,3.653351468696773e-15
pub_recent2year,first,10,0,0,"Non-English, less-established",1,1,"English, more-established",0.015367046745458482,0.002320693913394746,6.621746477104055,3.549795046554195e-11,0.010818570256063465,0.0199155232348535,english_first:post_gpt:first_recent2year_top10; english_first:post_gpt; post_gpt:first_recent2year_top10,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,1978736,0.19356175418561827,7.09959009310839e-11
pub_recent2year,first,10,0,1,"Non-English, more-established",1,0,"English, less-established",0.031059136826803634,0.002956069656168789,10.506902894520353,8.028699221514819e-26,0.025265346764921107,0.03685292688868616,english_first:post_gpt; post_gpt:first_recent2year_top10,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,1978736,0.19356175418561827,4.0143496107574097e-25
pub_recent2year,first,10,0,1,"Non-English, more-established",1,1,"English, more-established",0.025109693375509272,0.0024578263990442197,10.216219251804656,1.677567017890626e-24,0.02029244215313083,0.029926944597887715,english_first:post_gpt:first_recent2year_top10; english_first:post_gpt,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,1978736,0.19356175418561827,6.710268071562504e-24
pub_recent2year,first,10,1,0,"English, less-established",1,1,"English, more-established",-0.005949443451294365,0.0013941205530863983,-4.267524381677815,1.9765417422920056e-05,-0.008681869525450766,-0.003217017377137964,english_first:post_gpt:first_recent2year_top10; post_gpt:first_recent2year_top10,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,1978736,0.19356175418561827,1.9765417422920056e-05
pub_recent2year,first,20,0,0,"Non-English, less-established",0,1,"Non-English, more-established",-0.007432446985803917,0.0007238005149052846,-10.268640091775172,9.757030194224934e-25,-0.008851069927009821,-0.006013824044598013,post_gpt:first_recent2year_top20,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,1978736,0.1934121662016105,5.85421811653496e-24
pub_recent2year,first,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.021113838187343734,0.0026954362963444375,7.833180185329705,4.756818295227812e-15,0.015830880123886604,0.026396796250800863,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,1978736,0.1934121662016105,1.4270454885683436e-14
pub_recent2year,first,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.016420459592155306,0.0022800401960251437,7.201828994410511,5.941017461418663e-13,0.011951662924642378,0.020889256259668233,english_first:post_gpt; post_gpt:first_recent2year_top20; english_first:post_gpt:first_recent2year_top20,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,1978736,0.1934121662016105,1.1882034922837326e-12
pub_recent2year,first,20,0,1,"Non-English, more-established",1,0,"English, less-established",0.02854628517314765,0.002958129366426041,9.650113851388712,4.9101185805959825e-22,0.02274845815334232,0.034344112192952976,english_first:post_gpt; post_gpt:first_recent2year_top20,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,1978736,0.1934121662016105,2.4550592902979913e-21
pub_recent2year,first,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.023852906577959222,0.0024932565540621535,9.566968364766446,1.100863774462331e-21,0.01896621352777896,0.028739599628139486,english_first:post_gpt; english_first:post_gpt:first_recent2year_top20,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,1978736,0.1934121662016105,4.403455097849324e-21
pub_recent2year,first,20,1,0,"English, less-established",1,1,"English, more-established",-0.004693378595188429,0.0010844419677902468,-4.327920473930075,1.505237962161045e-05,-0.006818845795381058,-0.0025679113949957995,post_gpt:first_recent2year_top20; english_first:post_gpt:first_recent2year_top20,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,1978736,0.1934121662016105,1.505237962161045e-05
pub_recent2year,last,5,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0022129414741136094,0.0009420259779155205,2.349129987912141,0.01881733626431281,0.00036660448489806504,0.004059278463329154,post_gpt:last_recent2year_top5,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,1950463,0.1923048557365774,0.03763467252862562
pub_recent2year,last,5,0,0,"Non-English, less-established",1,0,"English, less-established",0.02301315112624304,0.003202685386847547,7.185579707813649,6.692261817651526e-13,0.016736003114209117,0.02929029913827696,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,1950463,0.1923048557365774,2.6769047270606102e-12
pub_recent2year,last,5,0,0,"Non-English, less-established",1,1,"English, more-established",0.022485467547163546,0.001858239278896999,12.100415593685177,1.0507785281450855e-33,0.018843385485867746,0.026127549608459345,english_last:post_gpt:last_recent2year_top5; english_last:post_gpt; post_gpt:last_recent2year_top5,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,1950463,0.1923048557365774,6.304671168870513e-33
pub_recent2year,last,5,0,1,"Non-English, more-established",1,0,"English, less-established",0.02080020965212943,0.0033581980883927083,6.19386025024056,5.870828447485274e-10,0.014218262345928465,0.027382156958330395,english_last:post_gpt; post_gpt:last_recent2year_top5,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,1950463,0.1923048557365774,1.7612485342455824e-09
pub_recent2year,last,5,0,1,"Non-English, more-established",1,1,"English, more-established",0.020272526073049937,0.0018230781942025977,11.119943257243008,1.0033578627708985e-28,0.016699358471412528,0.023845693674687345,english_last:post_gpt; english_last:post_gpt:last_recent2year_top5,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,1950463,0.1923048557365774,5.016789313854493e-28
pub_recent2year,last,5,1,0,"English, less-established",1,1,"English, more-established",-0.0005276835790794924,0.0019474124411352717,-0.27096652354334955,0.786416779696097,-0.004344541826749853,0.003289174668590868,english_last:post_gpt:last_recent2year_top5; post_gpt:last_recent2year_top5,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,1950463,0.1923048557365774,0.786416779696097
pub_recent2year,last,10,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0031322070118679603,0.0010536664954868406,2.972674015244968,0.002952178103775493,0.0010670586289972172,0.005197355394738703,post_gpt:last_recent2year_top10,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,1950463,0.19229369154912224,0.005904356207550986
pub_recent2year,last,10,0,0,"Non-English, less-established",1,0,"English, less-established",0.02320656867991374,0.0035552514937438506,6.527405647884591,6.691863471003184e-11,0.016238403796193564,0.030174733563633916,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,1950463,0.19229369154912224,2.6767453884012737e-10
pub_recent2year,last,10,0,0,"Non-English, less-established",1,1,"English, more-established",0.023963648923397057,0.002032374360194743,11.790962035705297,4.345485834594031e-32,0.019980268374312726,0.02794702947248139,post_gpt:last_recent2year_top10; english_last:post_gpt; english_last:post_gpt:last_recent2year_top10,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,1950463,0.19229369154912224,2.6072915007564188e-31
pub_recent2year,last,10,0,1,"Non-English, more-established",1,0,"English, less-established",0.02007436166804578,0.003741213684574641,5.365735122485564,8.062018154671772e-08,0.012741717587811091,0.02740700574828047,post_gpt:last_recent2year_top10; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,1950463,0.19229369154912224,2.418605446401532e-07
pub_recent2year,last,10,0,1,"Non-English, more-established",1,1,"English, more-established",0.020831441911529098,0.0019350942147052061,10.765078905836415,5.0318431801629055e-27,0.017038726944015075,0.02462415687904312,english_last:post_gpt; english_last:post_gpt:last_recent2year_top10,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,1950463,0.19229369154912224,2.5159215900814527e-26
pub_recent2year,last,10,1,0,"English, less-established",1,1,"English, more-established",0.000757080243483318,0.0021926248578498187,0.34528489484778674,0.7298802013623884,-0.003540385509509582,0.005054545996476218,post_gpt:last_recent2year_top10; english_last:post_gpt:last_recent2year_top10,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,1950463,0.19229369154912224,0.7298802013623884
pub_recent2year,last,20,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0051892465736209665,0.0013689377661551632,3.790710360921395,0.00015021704561840246,0.002506177854880132,0.007872315292361801,post_gpt:last_recent2year_top20,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,1950463,0.1922949834878811,0.0003004340912368049
pub_recent2year,last,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.023660904425267443,0.004456279861143438,5.3095642918612125,1.0988761626854085e-07,0.01492675639239515,0.032395052458139735,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,1950463,0.1922949834878811,4.395504650741634e-07
pub_recent2year,last,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.02638175349772013,0.0022511694587952456,11.719132646655044,1.0170796908143063e-31,0.021969542435384924,0.030793964560055335,english_last:post_gpt; post_gpt:last_recent2year_top20; english_last:post_gpt:last_recent2year_top20,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,1950463,0.1922949834878811,6.102478144885837e-31
pub_recent2year,last,20,0,1,"Non-English, more-established",1,0,"English, less-established",0.018471657851646478,0.004707078026663144,3.9242302224467416,8.700749977930093e-05,0.009245954446966848,0.02769736125632611,english_last:post_gpt; post_gpt:last_recent2year_top20,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,1950463,0.1922949834878811,0.0002610224993379028
pub_recent2year,last,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.02119250692409916,0.001960867589748263,10.807719519103207,3.1643880758743154e-27,0.017349277069740703,0.02503573677845762,english_last:post_gpt; english_last:post_gpt:last_recent2year_top20,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,1950463,0.1922949834878811,1.5821940379371577e-26
pub_recent2year,last,20,1,0,"English, less-established",1,1,"English, more-established",0.0027208490724526862,0.003189503951084022,0.8530633961208753,0.3936241487491494,-0.0035304638002201993,0.008972161945125571,post_gpt:last_recent2year_top20; english_last:post_gpt:last_recent2year_top20,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,1950463,0.1922949834878811,0.3936241487491494
