indicator,order,level,english_a,top_a,group_a,english_b,top_b,group_b,difference_in_post_change,std_error,z_value,pvalue,lower,upper,used_terms,missing_or_absorbed_terms,outcome,eng_var,top_var,model_fe_type,n,r2,pvalue_holm
pub,last,10,0,1,"Non-English, more-established",1,0,"English, less-established",-0.0009323777937338667,0.0007157600313061475,-1.3026402047519003,0.19269762502510246,-0.002335241676667177,0.00047048608919944405,english_last:post_gpt; post_gpt:last_cumulative_pubs_top10,,ai_use_method_results,english_last,last_cumulative_pubs_top10,journal + subfield,1444004,0.11866151990912954,0.19269762502510246
pub,last,10,0,1,"Non-English, more-established",1,1,"English, more-established",0.0018537875065705806,0.00025775283371707843,7.192113001579585,6.379619352612475e-13,0.0013486012355719656,0.0023589737775691955,english_last:post_gpt; english_last:post_gpt:last_cumulative_pubs_top10,,ai_use_method_results,english_last,last_cumulative_pubs_top10,journal + subfield,1444004,0.11866151990912954,2.55184774104499e-12
pub,last,10,1,0,"English, less-established",1,1,"English, more-established",0.0027861653003044473,0.0006424959457476106,4.336471410823386,1.4478824899450156e-05,0.00152689638642613,0.004045434214182764,post_gpt:last_cumulative_pubs_top10; english_last:post_gpt:last_cumulative_pubs_top10,,ai_use_method_results,english_last,last_cumulative_pubs_top10,journal + subfield,1444004,0.11866151990912954,2.8957649798900313e-05
pub,last,20,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.00529511775167502,0.00043517238829347176,12.167862424451656,4.609972210391876e-34,0.004442195543553536,0.0061480399597965045,post_gpt:last_cumulative_pubs_top20,,ai_use_method_results,english_last,last_cumulative_pubs_top20,journal + subfield,1444004,0.11911526710793696,2.3049861051959382e-33
pub,last,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.0030711068038437386,0.0009489389017242591,3.2363588406623625,0.0012106508775086395,0.001211220732935197,0.0049309928747522805,english_last:post_gpt,,ai_use_method_results,english_last,last_cumulative_pubs_top20,journal + subfield,1444004,0.11911526710793696,0.002421301755017279
pub,last,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.007448606812544136,0.0005259830198876846,14.161306602891226,1.590099093062836e-45,0.006417699037084659,0.008479514588003613,post_gpt:last_cumulative_pubs_top20; english_last:post_gpt; english_last:post_gpt:last_cumulative_pubs_top20,,ai_use_method_results,english_last,last_cumulative_pubs_top20,journal + subfield,1444004,0.11911526710793696,9.540594558377017e-45
pub,last,20,0,1,"Non-English, more-established",1,0,"English, less-established",-0.0022240109478312816,0.0009845895979267137,-2.258820276503492,0.023894566712301536,-0.0041537710993204136,-0.00029425079634215,post_gpt:last_cumulative_pubs_top20; english_last:post_gpt,,ai_use_method_results,english_last,last_cumulative_pubs_top20,journal + subfield,1444004,0.11911526710793696,0.023894566712301536
pub,last,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.0021534890608691164,0.00026465658619933364,8.136918456460233,4.054656079564253e-16,0.0016347716836471022,0.0026722064380911305,english_last:post_gpt; english_last:post_gpt:last_cumulative_pubs_top20,,ai_use_method_results,english_last,last_cumulative_pubs_top20,journal + subfield,1444004,0.11911526710793696,1.6218624318257013e-15
pub,last,20,1,0,"English, less-established",1,1,"English, more-established",0.0043775000087003975,0.0008897515237458272,4.919912910372161,8.658272885045076e-07,0.0026336190669689415,0.006121380950431854,post_gpt:last_cumulative_pubs_top20; english_last:post_gpt:last_cumulative_pubs_top20,,ai_use_method_results,english_last,last_cumulative_pubs_top20,journal + subfield,1444004,0.11911526710793696,2.597481865513523e-06
pub_recent2year,first,5,0,0,"Non-English, less-established",0,1,"Non-English, more-established",-0.0025904995854930425,0.000280696802345224,-9.228817584843853,2.736357553593389e-20,-0.0031406552086652396,-0.0020403439623208454,post_gpt:first_recent2year_top5,,ai_use_method_results,english_first,first_recent2year_top5,journal + subfield,1454831,0.11866820560556535,1.3681787767966945e-19
pub_recent2year,first,5,0,0,"Non-English, less-established",1,0,"English, less-established",0.0027140766875461326,0.0004172024905080652,6.505418230463955,7.747751907135045e-11,0.001896374831889911,0.003531778543202354,english_first:post_gpt,,ai_use_method_results,english_first,first_recent2year_top5,journal + subfield,1454831,0.11866820560556535,3.099100762854018e-10
pub_recent2year,first,5,0,0,"Non-English, less-established",1,1,"English, more-established",0.0007595946090331557,0.0005413391459489321,1.4031769450214726,0.1605640807510943,-0.0003014106204484233,0.0018205998385147346,post_gpt:first_recent2year_top5; english_first:post_gpt; english_first:post_gpt:first_recent2year_top5,,ai_use_method_results,english_first,first_recent2year_top5,journal + subfield,1454831,0.11866820560556535,0.1605640807510943
pub_recent2year,first,5,0,1,"Non-English, more-established",1,0,"English, less-established",0.005304576273039175,0.0005068343936342608,10.466093737251454,1.2364030855428512e-25,0.004311199115389827,0.006297953430688522,post_gpt:first_recent2year_top5; english_first:post_gpt,,ai_use_method_results,english_first,first_recent2year_top5,journal + subfield,1454831,0.11866820560556535,7.418418513257107e-25
pub_recent2year,first,5,0,1,"Non-English, more-established",1,1,"English, more-established",0.003350094194526198,0.0005504096872827395,6.086546570546261,1.1537210988134536e-09,0.002271311030710075,0.004428877358342321,english_first:post_gpt; english_first:post_gpt:first_recent2year_top5,,ai_use_method_results,english_first,first_recent2year_top5,journal + subfield,1454831,0.11866820560556535,3.461163296440361e-09
pub_recent2year,first,5,1,0,"English, less-established",1,1,"English, more-established",-0.001954482078512977,0.00041027470189481275,-4.76383766653512,1.8994533360720257e-06,-0.002758605717994717,-0.001150358439031237,post_gpt:first_recent2year_top5; english_first:post_gpt:first_recent2year_top5,,ai_use_method_results,english_first,first_recent2year_top5,journal + subfield,1454831,0.11866820560556535,3.7989066721440513e-06
pub_recent2year,first,10,0,0,"Non-English, less-established",0,1,"Non-English, more-established",-0.0020513243370173812,0.00022235750890410984,-9.225343219247886,2.8265421240464246e-20,-0.002487137046161481,-0.0016155116278732816,post_gpt:first_recent2year_top10,,ai_use_method_results,english_first,first_recent2year_top10,journal + subfield,1454831,0.11869998673826787,1.4132710620232123e-19
pub_recent2year,first,10,0,0,"Non-English, less-established",1,0,"English, less-established",0.0027193122500254003,0.00042259422615548376,6.434806918125976,1.2363038547132446e-10,0.0018910427866860777,0.003547581713364723,english_first:post_gpt,,ai_use_method_results,english_first,first_recent2year_top10,journal + subfield,1454831,0.11869998673826787,4.945215418852979e-10
pub_recent2year,first,10,0,0,"Non-English, less-established",1,1,"English, more-established",0.0010186756647177016,0.000472339364708733,2.156660530180172,0.031032124474530305,9.290752140805544e-05,0.0019444438080273478,english_first:post_gpt:first_recent2year_top10; english_first:post_gpt; post_gpt:first_recent2year_top10,,ai_use_method_results,english_first,first_recent2year_top10,journal + subfield,1454831,0.11869998673826787,0.031032124474530305
pub_recent2year,first,10,0,1,"Non-English, more-established",1,0,"English, less-established",0.0047706365870427815,0.0004891073320929462,9.753762158151837,1.7775590398790077e-22,0.0038120038315661354,0.005729269342519428,english_first:post_gpt; post_gpt:first_recent2year_top10,,ai_use_method_results,english_first,first_recent2year_top10,journal + subfield,1454831,0.11869998673826787,1.0665354239274047e-21
pub_recent2year,first,10,0,1,"Non-English, more-established",1,1,"English, more-established",0.003070000001735083,0.0004920393248501725,6.239338700559975,4.3942460510297314e-10,0.002105620646051341,0.004034379357418825,english_first:post_gpt:first_recent2year_top10; english_first:post_gpt,,ai_use_method_results,english_first,first_recent2year_top10,journal + subfield,1454831,0.11869998673826787,1.3182738153089195e-09
pub_recent2year,first,10,1,0,"English, less-established",1,1,"English, more-established",-0.0017006365853076987,0.00033108030868992186,-5.136628608439698,2.797109545166945e-07,-0.002349542066330349,-0.0010517311042850485,english_first:post_gpt:first_recent2year_top10; post_gpt:first_recent2year_top10,,ai_use_method_results,english_first,first_recent2year_top10,journal + subfield,1454831,0.11869998673826787,5.59421909033389e-07
pub_recent2year,first,20,0,0,"Non-English, less-established",0,1,"Non-English, more-established",-0.0015293940945370248,0.00019678603976712778,-7.771862761946304,7.734021930083137e-15,-0.0019150876451408622,-0.0011437005439331874,post_gpt:first_recent2year_top20,,ai_use_method_results,english_first,first_recent2year_top20,journal + subfield,1454831,0.11858212984761396,3.8670109650415684e-14
pub_recent2year,first,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.0026375245481480834,0.00041882625534975774,6.297419310414321,3.0264180726518606e-10,0.001816640171882782,0.003458408924413385,english_first:post_gpt,,ai_use_method_results,english_first,first_recent2year_top20,journal + subfield,1454831,0.11858212984761396,9.079254217955581e-10
pub_recent2year,first,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.001483610984114082,0.00042117005001330194,3.522593745844997,0.0004273458750510293,0.0006581328547210768,0.002309089113507087,english_first:post_gpt; post_gpt:first_recent2year_top20; english_first:post_gpt:first_recent2year_top20,,ai_use_method_results,english_first,first_recent2year_top20,journal + subfield,1454831,0.11858212984761396,0.0004273458750510293
pub_recent2year,first,20,0,1,"Non-English, more-established",1,0,"English, less-established",0.004166918642685109,0.0004923461727510852,8.463391965457141,2.5971099451185933e-17,0.003201937876166846,0.005131899409203371,english_first:post_gpt; post_gpt:first_recent2year_top20,,ai_use_method_results,english_first,first_recent2year_top20,journal + subfield,1454831,0.11858212984761396,1.558265967071156e-16
pub_recent2year,first,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.0030130050786511065,0.00046585206906091427,6.467729304551247,9.948650683704528e-11,0.0020999518011682486,0.003926058356133964,english_first:post_gpt; english_first:post_gpt:first_recent2year_top20,,ai_use_method_results,english_first,first_recent2year_top20,journal + subfield,1454831,0.11858212984761396,3.979460273481811e-10
pub_recent2year,first,20,1,0,"English, less-established",1,1,"English, more-established",-0.0011539135640340015,0.0002762409708276024,-4.177199206102344,2.9512054811546403e-05,-0.001695335917910482,-0.000612491210157521,post_gpt:first_recent2year_top20; english_first:post_gpt:first_recent2year_top20,,ai_use_method_results,english_first,first_recent2year_top20,journal + subfield,1454831,0.11858212984761396,5.9024109623092805e-05
pub_recent2year,last,5,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0008566798935529445,0.00023257493641496747,3.6834574987238926,0.00023009166215373197,0.00040084139447291514,0.0013125183926329738,post_gpt:last_recent2year_top5,,ai_use_method_results,english_last,last_recent2year_top5,journal + subfield,1444004,0.117840607259868,0.00046018332430746394
pub_recent2year,last,5,0,0,"Non-English, less-established",1,0,"English, less-established",0.0031856314151396206,0.0005124343491502281,6.216662525496906,5.078403476678684e-10,0.00218127854636395,0.004189984283915291,english_last:post_gpt,,ai_use_method_results,english_last,last_recent2year_top5,journal + subfield,1444004,0.117840607259868,2.0313613906714735e-09
pub_recent2year,last,5,0,0,"Non-English, less-established",1,1,"English, more-established",0.002935685077458352,0.00038796399481244955,7.566900837995361,3.8223344695390093e-14,0.002175289620327667,0.0036960805345890376,english_last:post_gpt:last_recent2year_top5; english_last:post_gpt; post_gpt:last_recent2year_top5,,ai_use_method_results,english_last,last_recent2year_top5,journal + subfield,1444004,0.117840607259868,2.2934006817234056e-13
pub_recent2year,last,5,0,1,"Non-English, more-established",1,0,"English, less-established",0.002328951521586676,0.0004983803645796268,4.673040286310431,2.967735259052539e-06,0.0013521439564086657,0.003305759086764686,english_last:post_gpt; post_gpt:last_recent2year_top5,,ai_use_method_results,english_last,last_recent2year_top5,journal + subfield,1444004,0.117840607259868,8.903205777157617e-06
pub_recent2year,last,5,0,1,"Non-English, more-established",1,1,"English, more-established",0.0020790051839054075,0.0003267916140730044,6.361868219301867,1.9931441647345375e-10,0.001438505389872606,0.002719504977938209,english_last:post_gpt; english_last:post_gpt:last_recent2year_top5,,ai_use_method_results,english_last,last_recent2year_top5,journal + subfield,1444004,0.117840607259868,9.965720823672687e-10
pub_recent2year,last,5,1,0,"English, less-established",1,1,"English, more-established",-0.0002499463376812684,0.0003604983291454226,-0.6933356342421263,0.48809894534877063,-0.0009565100792931628,0.000456617403930626,english_last:post_gpt:last_recent2year_top5; post_gpt:last_recent2year_top5,,ai_use_method_results,english_last,last_recent2year_top5,journal + subfield,1444004,0.117840607259868,0.48809894534877063
pub_recent2year,last,10,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0011259086814179838,0.0002655600841875283,4.239751184228841,2.2376767768186454e-05,0.0006054204806790036,0.0016463968821569639,post_gpt:last_recent2year_top10,,ai_use_method_results,english_last,last_recent2year_top10,journal + subfield,1444004,0.11783075967673184,6.713030330455935e-05
pub_recent2year,last,10,0,0,"Non-English, less-established",1,0,"English, less-established",0.0033263182815531462,0.0005877281918869032,5.659620088793071,1.5170845988765125e-08,0.00217439219275597,0.004478244370350323,english_last:post_gpt,,ai_use_method_results,english_last,last_recent2year_top10,journal + subfield,1444004,0.11783075967673184,6.06833839550605e-08
pub_recent2year,last,10,0,0,"Non-English, less-established",1,1,"English, more-established",0.0033912834596422077,0.00040862641054690527,8.299227294445595,1.0479071432030107e-16,0.002590390411838395,0.00419217650744602,post_gpt:last_recent2year_top10; english_last:post_gpt; english_last:post_gpt:last_recent2year_top10,,ai_use_method_results,english_last,last_recent2year_top10,journal + subfield,1444004,0.11783075967673184,6.287442859218064e-16
pub_recent2year,last,10,0,1,"Non-English, more-established",1,0,"English, less-established",0.0022004096001351624,0.0005855570403531913,3.7578057277015033,0.000171409875862123,0.0010527388901490405,0.0033480803101212844,post_gpt:last_recent2year_top10; english_last:post_gpt,,ai_use_method_results,english_last,last_recent2year_top10,journal + subfield,1444004,0.11783075967673184,0.000342819751724246
pub_recent2year,last,10,0,1,"Non-English, more-established",1,1,"English, more-established",0.002265374778224224,0.0003271442647785762,6.924696600619047,4.369108827446821e-12,0.0016241838015093792,0.0029065657549390686,english_last:post_gpt; english_last:post_gpt:last_recent2year_top10,,ai_use_method_results,english_last,last_recent2year_top10,journal + subfield,1444004,0.11783075967673184,2.1845544137234104e-11
pub_recent2year,last,10,1,0,"English, less-established",1,1,"English, more-established",6.496517808906145e-05,0.0004197477023031177,0.1547719683338429,0.8770010909119266,-0.0007577252010184896,0.0008876555571966125,post_gpt:last_recent2year_top10; english_last:post_gpt:last_recent2year_top10,,ai_use_method_results,english_last,last_recent2year_top10,journal + subfield,1444004,0.11783075967673184,0.8770010909119266
pub_recent2year,last,20,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0018630499675063182,0.0003480568679777681,5.352717153178886,8.664322807630006e-08,0.0011808710416980803,0.002545228893314556,post_gpt:last_recent2year_top20,,ai_use_method_results,english_last,last_recent2year_top20,journal + subfield,1444004,0.11785534467157355,3.4657291230520025e-07
pub_recent2year,last,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.0034802741572976777,0.000721953369989971,4.820635655937203,1.4310150621623567e-06,0.0020652715536000144,0.004895276760995341,english_last:post_gpt,,ai_use_method_results,english_last,last_recent2year_top20,journal + subfield,1444004,0.11785534467157355,4.29304518648707e-06
pub_recent2year,last,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.004291126446411447,0.00048035239164504514,8.933288396287118,4.1352986083571954e-19,0.0033496530588994797,0.005232599833923414,english_last:post_gpt; post_gpt:last_recent2year_top20; english_last:post_gpt:last_recent2year_top20,,ai_use_method_results,english_last,last_recent2year_top20,journal + subfield,1444004,0.11785534467157355,2.4811791650143172e-18
pub_recent2year,last,20,0,1,"Non-English, more-established",1,0,"English, less-established",0.0016172241897913595,0.0007102501257415529,2.27697839279206,0.02278751594683209,0.0002251595233228711,0.003009288856259848,english_last:post_gpt; post_gpt:last_recent2year_top20,,ai_use_method_results,english_last,last_recent2year_top20,journal + subfield,1444004,0.11785534467157355,0.04557503189366418
pub_recent2year,last,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.0024280764789051286,0.00033118761882130966,7.331422857975808,2.27721892332134e-13,0.0017789606738897819,0.003077192283920475,english_last:post_gpt; english_last:post_gpt:last_recent2year_top20,,ai_use_method_results,english_last,last_recent2year_top20,journal + subfield,1444004,0.11785534467157355,1.13860946166067e-12
pub_recent2year,last,20,1,0,"English, less-established",1,1,"English, more-established",0.0008108522891137693,0.0005317305078730731,1.5249309135132867,0.1272763303448671,-0.00023132035579864567,0.0018530249340261843,post_gpt:last_recent2year_top20; english_last:post_gpt:last_recent2year_top20,,ai_use_method_results,english_last,last_recent2year_top20,journal + subfield,1444004,0.11785534467157355,0.1272763303448671
