indicator,order,level,english_a,top_a,group_a,english_b,top_b,group_b,difference_in_post_change,std_error,z_value,pvalue,lower,upper,used_terms,missing_or_absorbed_terms,outcome,eng_var,top_var,model_fe_type,n,r2,pvalue_holm
pub,last,10,0,0,"Non-English, less-established",1,0,"English, less-established",0.01524488980697451,0.0032676151505601552,4.665448378876912,3.079447994138089e-06,0.008840481796539179,0.021649297817409843,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top10,journal + subfield,2019216,0.1932097040354539,6.158895988276178e-06
pub,last,10,0,0,"Non-English, less-established",1,1,"English, more-established",0.034094248392538926,0.0017146287229955447,19.88433293767208,5.561696217462844e-88,0.030733637848609753,0.0374548589364681,english_last:post_gpt; post_gpt:last_cumulative_pubs_top10; english_last:post_gpt:last_cumulative_pubs_top10,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top10,journal + subfield,2019216,0.1932097040354539,3.3370177304777065e-87
pub,last,10,0,1,"Non-English, more-established",1,0,"English, less-established",-0.0033275353518385283,0.003466709817285771,-0.9598540192913498,0.33712869052026573,-0.01012216173857007,0.003467091034893014,english_last:post_gpt; post_gpt:last_cumulative_pubs_top10,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top10,journal + subfield,2019216,0.1932097040354539,0.33712869052026573
pub,last,10,0,1,"Non-English, more-established",1,1,"English, more-established",0.015521823233725886,0.0011093006435507478,13.992440483981204,1.7335931997101117e-44,0.013347633924339316,0.017696012543112455,english_last:post_gpt; english_last:post_gpt:last_cumulative_pubs_top10,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top10,journal + subfield,2019216,0.1932097040354539,8.667965998550558e-44
pub,last,10,1,0,"English, less-established",1,1,"English, more-established",0.018849358585564413,0.0027849732955166316,6.768236742488307,1.3036132442760445e-11,0.01339091122844599,0.024307805942682836,post_gpt:last_cumulative_pubs_top10; english_last:post_gpt:last_cumulative_pubs_top10,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top10,journal + subfield,2019216,0.1932097040354539,3.9108397328281334e-11
pub,last,20,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.022890019985629145,0.001730391648580061,13.228230732858904,6.0289909701500976e-40,0.019498514675263336,0.026281525295994954,post_gpt:last_cumulative_pubs_top20,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,2019216,0.19379207389968756,3.014495485075049e-39
pub,last,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.015595767048218877,0.0039945661256831555,3.9042455569693866,9.4519774833468e-05,0.007766561308016192,0.02342497278842156,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,2019216,0.19379207389968756,0.000189039549666936
pub,last,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.03841712744041795,0.0020673812859096563,18.582507108026885,4.452116755686798e-77,0.03436513457772292,0.04246912030311298,post_gpt:last_cumulative_pubs_top20; english_last:post_gpt; english_last:post_gpt:last_cumulative_pubs_top20,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,2019216,0.19379207389968756,2.6712700534120788e-76
pub,last,20,0,1,"Non-English, more-established",1,0,"English, less-established",-0.0072942529374102685,0.004185950781634565,-1.742555829708525,0.0814112312584388,-0.015498565710471304,0.0009100598356507669,post_gpt:last_cumulative_pubs_top20; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,2019216,0.19379207389968756,0.0814112312584388
pub,last,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.015527107454788802,0.0012336620773444884,12.586191745645275,2.515179960094565e-36,0.013109174214100738,0.017945040695476866,english_last:post_gpt; english_last:post_gpt:last_cumulative_pubs_top20,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,2019216,0.19379207389968756,1.006071984037826e-35
pub,last,20,1,0,"English, less-established",1,1,"English, more-established",0.02282136039219907,0.003334605435872469,6.843796314459037,7.712155699311618e-12,0.016285653835237543,0.0293570669491606,post_gpt:last_cumulative_pubs_top20; english_last:post_gpt:last_cumulative_pubs_top20,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top20,journal + subfield,2019216,0.19379207389968756,2.3136467097934856e-11
pub_recent2year,first,5,0,0,"Non-English, less-established",0,1,"Non-English, more-established",-0.011030580503093449,0.0010309172320050587,-10.699773134686842,1.0202770400978932e-26,-0.013051141148865087,-0.00901001985732181,post_gpt:first_recent2year_top5,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,2052933,0.1922123064047242,6.121662240587359e-26
pub_recent2year,first,5,0,0,"Non-English, less-established",1,0,"English, less-established",0.014215166575160795,0.002178208688301224,6.526081110367413,6.751276972443502e-11,0.009945955995278165,0.018484377155043426,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,2052933,0.1922123064047242,2.0253830917330507e-10
pub_recent2year,first,5,0,0,"Non-English, less-established",1,1,"English, more-established",0.0053313312945714175,0.0025105330870850828,2.123585354041875,0.03370483130431141,0.0004107768618884962,0.010251885727254339,post_gpt:first_recent2year_top5; english_first:post_gpt; english_first:post_gpt:first_recent2year_top5,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,2052933,0.1922123064047242,0.03370483130431141
pub_recent2year,first,5,0,1,"Non-English, more-established",1,0,"English, less-established",0.025245747078254242,0.002510913805463579,10.054406098417715,8.784952611010694e-24,0.020324446451261215,0.03016704770524727,post_gpt:first_recent2year_top5; english_first:post_gpt,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,2052933,0.1922123064047242,4.3924763055053473e-23
pub_recent2year,first,5,0,1,"Non-English, more-established",1,1,"English, more-established",0.016361911797664865,0.0023913862595803916,6.842019657893256,7.80843700756601e-12,0.011674880855763344,0.021048942739566385,english_first:post_gpt; english_first:post_gpt:first_recent2year_top5,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,2052933,0.1922123064047242,3.123374803026404e-11
pub_recent2year,first,5,1,0,"English, less-established",1,1,"English, more-established",-0.008883835280589378,0.0017242232052354098,-5.152369631503979,2.5721542181779907e-07,-0.012263250664158995,-0.0055044198970197605,post_gpt:first_recent2year_top5; english_first:post_gpt:first_recent2year_top5,,ai_use_intro_discussion,english_first,first_recent2year_top5,journal + subfield,2052933,0.1922123064047242,5.144308436355981e-07
pub_recent2year,first,10,0,0,"Non-English, less-established",0,1,"Non-English, more-established",-0.008823308248164316,0.000802425117874939,-10.995802663220546,4.0033566432008048e-28,-0.010396032579489504,-0.007250583916839128,post_gpt:first_recent2year_top10,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,2052933,0.1922489612025412,2.402013985920483e-27
pub_recent2year,first,10,0,0,"Non-English, less-established",1,0,"English, less-established",0.014087748493077331,0.0022081406356885113,6.379914515129915,1.7718686175109421e-10,0.009759872374328469,0.018415624611826192,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,2052933,0.1922489612025412,5.315605852532827e-10
pub_recent2year,first,10,0,0,"Non-English, less-established",1,1,"English, more-established",0.006780064277379531,0.002209753449372397,3.068244685535018,0.002153202336853741,0.0024490271018964794,0.011111101452862582,english_first:post_gpt:first_recent2year_top10; english_first:post_gpt; post_gpt:first_recent2year_top10,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,2052933,0.1922489612025412,0.002153202336853741
pub_recent2year,first,10,0,1,"Non-English, more-established",1,0,"English, less-established",0.022911056741241647,0.002461427354790557,9.308036939075599,1.3021671220150018e-20,0.01808674777529046,0.027735365707192833,english_first:post_gpt; post_gpt:first_recent2year_top10,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,2052933,0.1922489612025412,6.510835610075009e-20
pub_recent2year,first,10,0,1,"Non-English, more-established",1,1,"English, more-established",0.015603372525543847,0.00223617841514137,6.977695706161893,3.0006067635270374e-12,0.011220543368860903,0.01998620168222679,english_first:post_gpt:first_recent2year_top10; english_first:post_gpt,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,2052933,0.1922489612025412,1.200242705410815e-11
pub_recent2year,first,10,1,0,"English, less-established",1,1,"English, more-established",-0.0073076842156978,0.0012844780077600813,-5.68922486142149,1.2761733038590834e-08,-0.00982521484984132,-0.0047901535815542805,english_first:post_gpt:first_recent2year_top10; post_gpt:first_recent2year_top10,,ai_use_intro_discussion,english_first,first_recent2year_top10,journal + subfield,2052933,0.1922489612025412,2.5523466077181668e-08
pub_recent2year,first,20,0,0,"Non-English, less-established",0,1,"Non-English, more-established",-0.006587020178244124,0.000677463004544785,-9.723069944860253,2.404214156814332e-22,-0.007914823268010197,-0.0052592170884780505,post_gpt:first_recent2year_top20,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,2052933,0.19209929738347975,1.4425284940885993e-21
pub_recent2year,first,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.014021401468012356,0.0023211599732624005,6.040687255305896,1.534591719073708e-09,0.009472011518062096,0.018570791417962616,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,2052933,0.19209929738347975,4.603775157221124e-09
pub_recent2year,first,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.008548794956630738,0.0020459585890109915,4.17838122557661,2.9359125008277216e-05,0.0045387898083088084,0.012558800104952668,english_first:post_gpt; post_gpt:first_recent2year_top20; english_first:post_gpt:first_recent2year_top20,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,2052933,0.19209929738347975,2.9359125008277216e-05
pub_recent2year,first,20,0,1,"Non-English, more-established",1,0,"English, less-established",0.02060842164625648,0.0024572188411385036,8.386888990606948,4.9917595698204536e-17,0.015792361215491765,0.025424482077021197,english_first:post_gpt; post_gpt:first_recent2year_top20,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,2052933,0.19209929738347975,2.495879784910227e-16
pub_recent2year,first,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.015135815134874863,0.0020897183929576464,7.242992733318795,4.388904347268464e-13,0.011040042346846957,0.01923158792290277,english_first:post_gpt; english_first:post_gpt:first_recent2year_top20,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,2052933,0.19209929738347975,1.7555617389073856e-12
pub_recent2year,first,20,1,0,"English, less-established",1,1,"English, more-established",-0.005472606511381617,0.0009987103127265947,-5.479673576655846,4.261112365971657e-08,-0.007430042755314477,-0.0035151702674487573,post_gpt:first_recent2year_top20; english_first:post_gpt:first_recent2year_top20,,ai_use_intro_discussion,english_first,first_recent2year_top20,journal + subfield,2052933,0.19209929738347975,8.522224731943313e-08
pub_recent2year,last,5,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.002101818006430514,0.0009755114922304495,2.154580466935178,0.0311946789235201,0.00018985061515390837,0.00401378539770712,post_gpt:last_recent2year_top5,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,2019216,0.1910710916720798,0.0623893578470402
pub_recent2year,last,5,0,0,"Non-English, less-established",1,0,"English, less-established",0.015701943458366684,0.0027294650633678565,5.752754878273559,8.780074890731892e-09,0.01035229023710535,0.02105159667962802,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,2019216,0.1910710916720798,3.512029956292757e-08
pub_recent2year,last,5,0,0,"Non-English, less-established",1,1,"English, more-established",0.01761897487451665,0.0016569131539809785,10.633613978007514,2.0789678593626636e-26,0.014371484767203263,0.020866464981830035,english_last:post_gpt:last_recent2year_top5; english_last:post_gpt; post_gpt:last_recent2year_top5,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,2019216,0.1910710916720798,1.247380715617598e-25
pub_recent2year,last,5,0,1,"Non-English, more-established",1,0,"English, less-established",0.01360012545193617,0.00278433119824593,4.884521446480204,1.036803577750646e-06,0.008142936582342894,0.019057314321529448,english_last:post_gpt; post_gpt:last_recent2year_top5,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,2019216,0.1910710916720798,3.110410733251938e-06
pub_recent2year,last,5,0,1,"Non-English, more-established",1,1,"English, more-established",0.015517156868086133,0.0016139209446834903,9.614570601615954,6.939829919081757e-22,0.01235392994261163,0.018680383793560636,english_last:post_gpt; english_last:post_gpt:last_recent2year_top5,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,2019216,0.1910710916720798,3.469914959540878e-21
pub_recent2year,last,5,1,0,"English, less-established",1,1,"English, more-established",0.0019170314161499635,0.001584472523814435,1.2098861844160802,0.22632256924635608,-0.0011884776650196121,0.005022540497319539,english_last:post_gpt:last_recent2year_top5; post_gpt:last_recent2year_top5,,ai_use_intro_discussion,english_last,last_recent2year_top5,journal + subfield,2019216,0.1910710916720798,0.22632256924635608
pub_recent2year,last,10,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0034178093589905803,0.0010999277438030715,3.107303528114749,0.0018880243770168492,0.0012619905955401603,0.005573628122441001,post_gpt:last_recent2year_top10,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,2019216,0.19106669176595037,0.0037760487540336985
pub_recent2year,last,10,0,0,"Non-English, less-established",1,0,"English, less-established",0.016122976369018337,0.0030213561747145174,5.336337537411248,9.484277306380626e-08,0.010201227082110177,0.0220447256559265,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,2019216,0.19106669176595037,3.7937109225522504e-07
pub_recent2year,last,10,0,0,"Non-English, less-established",1,1,"English, more-established",0.018700105448688425,0.001827725952176167,10.2313508359518,1.4350353617482001e-24,0.01511782840881396,0.022282382488562888,post_gpt:last_recent2year_top10; english_last:post_gpt; english_last:post_gpt:last_recent2year_top10,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,2019216,0.19106669176595037,8.6102121704892e-24
pub_recent2year,last,10,0,1,"Non-English, more-established",1,0,"English, less-established",0.012705167010027756,0.003065541323316652,4.144510110952234,3.405409315051068e-05,0.0066968164232078615,0.01871351759684765,post_gpt:last_recent2year_top10; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,2019216,0.19106669176595037,0.00010216227945153203
pub_recent2year,last,10,0,1,"Non-English, more-established",1,1,"English, more-established",0.015282296089697844,0.0016866267707951234,9.06086417832283,1.2942107812480315e-19,0.01197656836357831,0.018588023815817378,english_last:post_gpt; english_last:post_gpt:last_recent2year_top10,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,2019216,0.19106669176595037,6.471053906240158e-19
pub_recent2year,last,10,1,0,"English, less-established",1,1,"English, more-established",0.0025771290796700866,0.0017100279964780978,1.507068355008125,0.13179313712561305,-0.0007744642059821713,0.005928722365322344,post_gpt:last_recent2year_top10; english_last:post_gpt:last_recent2year_top10,,ai_use_intro_discussion,english_last,last_recent2year_top10,journal + subfield,2019216,0.19106669176595037,0.13179313712561305
pub_recent2year,last,20,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.005508147771165496,0.0014256499816195371,3.86360456085318,0.00011172603644838013,0.0027139251526310127,0.008302370389699979,post_gpt:last_recent2year_top20,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,2019216,0.19108155783519531,0.00033517810934514036
pub_recent2year,last,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.016573342472909786,0.0037222063610978786,4.452558742073993,8.485301601798975e-06,0.009277952062132052,0.02386873288368752,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,2019216,0.19108155783519531,3.39412064071959e-05
pub_recent2year,last,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.020886431184676656,0.0020632111632658966,10.123263947261279,4.356406992791884e-24,0.01684261161217451,0.024930250757178803,english_last:post_gpt; post_gpt:last_recent2year_top20; english_last:post_gpt:last_recent2year_top20,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,2019216,0.19108155783519531,2.6138441956751304e-23
pub_recent2year,last,20,0,1,"Non-English, more-established",1,0,"English, less-established",0.01106519470174429,0.0037883981408788955,2.9208109312336434,0.0034912162807526994,0.003640070786523157,0.018490318616965422,english_last:post_gpt; post_gpt:last_recent2year_top20,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,2019216,0.19108155783519531,0.006982432561505399
pub_recent2year,last,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.01537828341351116,0.0016838615208119305,9.13274828330064,6.67820075228501e-20,0.012077975477766935,0.018678591349255386,english_last:post_gpt; english_last:post_gpt:last_recent2year_top20,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,2019216,0.19108155783519531,3.339100376142505e-19
pub_recent2year,last,20,1,0,"English, less-established",1,1,"English, more-established",0.00431308871176687,0.0024018739635370393,1.7957181672494356,0.072539351064481,-0.00039449775217019825,0.009020675175703938,post_gpt:last_recent2year_top20; english_last:post_gpt:last_recent2year_top20,,ai_use_intro_discussion,english_last,last_recent2year_top20,journal + subfield,2019216,0.19108155783519531,0.072539351064481
